0.001, 15938.0, 7970.0, 8021.0, 7910.0
0.002, 15938.0, 7894.0, 7924.0, 7993.0
0.003, 15938.0, 8052.0, 7957.0, 7955.0
0.004, 15938.0, 8029.0, 8016.0, 7969.0
0.005, 15938.0, 7857.0, 8064.0, 7940.0
0.006, 15938.0, 7926.0, 8019.0, 7974.0
0.007, 15938.0, 7994.0, 7945.0, 7910.0
0.008, 15938.0, 8011.0, 7922.0, 7905.0
0.009000000000000001, 15938.0, 7942.0, 8102.0, 7998.0
0.010000000000000002, 15938.0, 7901.0, 7955.0, 8069.0
